Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
2011-04-18,25.23582763490852,25.23582763490852,24.93465445377804,25.11033821105957,181000,0.0,0,EC,Energy,Oil & Gas Production
2011-04-19,25.116608850317064,25.574643162642428,24.984846046808002,25.54954719543457,209800,0.0,0,EC,Energy,Oil & Gas Production
2011-04-20,25.938560741196632,26.49071267814325,25.85071887717334,26.465614318847656,205100,0.0,0,EC,Energy,Oil & Gas Production
2011-04-21,26.41541854456622,26.91737617437713,26.28365574382097,26.911100387573242,139000,0.0,0,EC,Energy,Oil & Gas Production
2011-04-25,26.973846660341867,26.973846660341867,26.522085744681494,26.729141235351562,240300,0.0,0,EC,Energy,Oil & Gas Production
2011-04-26,26.86718041264965,26.873456199677467,26.559733866607285,26.816986083984375,271400,0.0,0,EC,Energy,Oil & Gas Production
2011-04-27,26.91737544110689,26.967569766613792,26.58482816138955,26.923648834228516,211200,0.0,0,EC,Energy,Oil & Gas Production
2011-04-28,27.1056077257713,27.40050506591797,27.036588435467426,27.40050506591797,241200,0.0,0,EC,Energy,Oil & Gas Production
2011-04-29,27.469519431755597,27.595008810401474,27.24363902889518,27.525989532470703,228000,0.0,0,EC,Energy,Oil & Gas Production
2011-05-02,27.607567013470597,27.758154795780086,27.22482536054926,27.31894302368164,300000,0.0,0,EC,Energy,Oil & Gas Production
2011-05-03,27.25619262705719,27.262468413438363,26.741688245316368,26.835805892944336,279000,0.0,0,EC,Energy,Oil & Gas Production
2011-05-04,26.85463073562467,27.124432128557935,26.377773851319024,27.005218505859375,364300,0.0,0,EC,Energy,Oil & Gas Production
2011-05-05,26.973848075082227,27.500901706492083,26.352676783469658,26.660125732421875,458500,0.0,0,EC,Energy,Oil & Gas Production
2011-05-06,26.835814244798197,27.080517332574065,26.57856197386562,26.685226440429688,287100,0.0,0,EC,Energy,Oil & Gas Production
2011-05-09,26.791891373499798,27.01777186705014,26.522089938815977,26.6162052154541,199000,0.0,0,EC,Energy,Oil & Gas Production
2011-05-10,26.779339818063594,27.551096506959748,26.779339818063594,27.50090217590332,778700,0.0,0,EC,Energy,Oil & Gas Production
2011-05-11,27.544822382221408,27.56364495667915,26.791888288262154,27.093061447143555,431300,0.0,0,EC,Energy,Oil & Gas Production
2011-05-12,26.948746038135706,27.325211840583613,26.729138992115093,27.262468338012695,388000,0.0,0,EC,Energy,Oil & Gas Production
2011-05-13,27.162080201357227,27.256195465274313,26.967571492976923,27.14325523376465,376100,0.0,0,EC,Energy,Oil & Gas Production
2011-05-16,26.967571032410433,27.143254770197736,26.352675556643455,26.44051742553711,218800,0.0,0,EC,Energy,Oil & Gas Production
2011-05-17,26.390320399033655,26.65384597876682,26.220910071986122,26.597375869750977,321800,0.0,0,EC,Energy,Oil & Gas Production
2011-05-18,26.471896399142754,26.873463099119686,26.37778111116559,26.691503524780273,159100,0.0,0,EC,Energy,Oil & Gas Production
2011-05-19,26.785613211878808,27.607566625342958,26.773064030736812,27.50090217590332,974400,0.0,0,EC,Energy,Oil & Gas Production
2011-05-20,27.519725137753227,27.5573702881969,26.917378795538472,27.31894302368164,404600,0.0,0,EC,Energy,Oil & Gas Production
2011-05-23,27.26874103010581,27.463249712695042,26.829529342862767,27.06168556213379,200700,0.0,0,EC,Energy,Oil & Gas Production
2011-05-24,26.81698884708443,27.381687668687878,26.81698884708443,27.124435424804688,247000,0.0,0,EC,Energy,Oil & Gas Production
2011-05-25,26.93619560302832,27.262467066909437,26.854627138680268,27.04286003112793,194900,0.0,0,EC,Energy,Oil & Gas Production
2011-05-26,27.049141609114525,27.325216417585054,26.97384891471558,27.31894302368164,388800,0.0,0,EC,Energy,Oil & Gas Production
2011-05-27,27.48207434713182,27.66403386448531,27.34403815595962,27.595014572143555,166000,0.0,0,EC,Energy,Oil & Gas Production
2011-05-31,27.751876711153088,28.61775100235723,27.28756900836331,28.529909133911133,561700,0.0,0,EC,Energy,Oil & Gas Production
2011-06-01,28.768335938693454,28.79343429886887,27.94638498779507,28.153440475463867,469900,0.0,0,EC,Energy,Oil & Gas Production
2011-06-02,28.128346139461424,28.605203042882003,28.021679299287864,28.260108947753906,409400,0.0,0,EC,Energy,Oil & Gas Production
2011-06-03,28.021678782652508,28.55500579315285,28.021678782652508,28.379322052001953,531100,0.0,0,EC,Energy,Oil & Gas Production
2011-06-06,28.272656097509554,28.799709686328352,28.203636804739862,28.61775016784668,286000,0.0,0,EC,Energy,Oil & Gas Production
2011-06-07,28.61775232505739,28.94402384687403,28.529910452551277,28.862455368041992,749600,0.0,0,EC,Energy,Oil & Gas Production
2011-06-08,28.78088508662056,29.08205822785496,28.49226112545985,28.787160873413086,538100,0.0,0,EC,Energy,Oil & Gas Production
2011-06-09,28.96912160327121,29.031867511442652,28.46089291139662,28.542461395263672,586300,0.0,0,EC,Energy,Oil & Gas Production
2011-06-10,28.580099543016374,28.642845435811754,28.23500550993055,28.322847366333008,534300,0.0,0,EC,Energy,Oil & Gas Production
2011-06-13,28.235013961791992,28.517364580112268,28.140896291181303,28.235013961791992,453400,0.0,0,EC,Energy,Oil & Gas Production
2011-06-14,28.4169682749993,28.730690594502022,27.871089715736392,28.115795135498047,626300,0.0,0,EC,Energy,Oil & Gas Production
2011-06-15,28.027948401855124,28.172262762379766,27.00521545386667,27.06168556213379,285400,0.0,0,EC,Energy,Oil & Gas Production
2011-06-16,27.024042742599857,27.093062041808487,26.45306816757149,26.760517120361328,264100,0.0,0,EC,Energy,Oil & Gas Production
2011-06-17,26.898551578724202,27.074237708987347,26.691496088054134,26.729141235351562,130200,0.0,0,EC,Energy,Oil & Gas Production
2011-06-20,26.559740685505002,26.92365744067176,26.540915713099917,26.691503524780273,161100,0.0,0,EC,Energy,Oil & Gas Production
2011-06-21,26.89228056181271,27.0177699820869,26.691498446778656,26.823261260986328,186700,0.0,0,EC,Energy,Oil & Gas Production
2011-06-22,26.804437533087082,27.14953162886839,26.804437533087082,26.879730224609375,159000,0.0,0,EC,Energy,Oil & Gas Production
2011-06-23,26.302481494647346,26.6413022176471,26.076603406159162,26.566009521484375,268200,0.0,0,EC,Energy,Oil & Gas Production
2011-06-24,26.490708773748768,26.82325360811299,26.33384764153758,26.540903091430664,401600,0.0,0,EC,Energy,Oil & Gas Production
2011-06-27,26.440515410385395,26.823257004404187,26.34640015524861,26.798158645629883,134500,0.0,0,EC,Energy,Oil & Gas Production
2011-06-28,26.885998659437536,27.0554089792504,26.63502226948264,26.936195373535156,240600,0.0,0,EC,Energy,Oil & Gas Production
2011-06-29,26.99894215186364,27.350312012690196,26.911100285034845,27.3377628326416,385300,0.0,0,EC,Energy,Oil & Gas Production
2011-06-30,27.538545507431976,27.689133277680995,27.34403919635328,27.61383819580078,650100,0.0,0,EC,Energy,Oil & Gas Production
2011-07-01,27.62011782440177,27.80835076826085,27.350316393916117,27.751880645751953,410200,0.0,0,EC,Energy,Oil & Gas Production
2011-07-05,27.927561902022628,27.971485232043836,27.206001949712494,27.406784057617188,664300,0.0,0,EC,Energy,Oil & Gas Production
2011-07-06,27.431881892149946,27.607565634811436,26.559734178921147,26.848358154296875,450800,0.0,0,EC,Energy,Oil & Gas Production
2011-07-07,27.143258902567638,27.231103178346373,26.559737485578296,26.6162052154541,287200,0.0,0,EC,Energy,Oil & Gas Production
2011-07-08,26.559005943072407,27.0737876971109,26.53993824614154,26.889484405517578,177000,0.54,0,EC,Energy,Oil & Gas Production
2011-07-11,26.571710857436127,26.730594557416165,25.86626684162509,25.980663299560547,463900,0.0,0,EC,Energy,Oil & Gas Production
2011-07-12,25.917119079074833,26.082359553013244,25.739170037332418,25.834501266479492,493700,0.0,0,EC,Energy,Oil & Gas Production
2011-07-13,25.904401656746128,26.304789325653722,25.904401656746128,26.266658782958984,616900,0.0,0,EC,Energy,Oil & Gas Production
2011-07-14,26.34292014428432,26.647976582829195,26.063283257338387,26.120481491088867,366700,0.0,0,EC,Energy,Oil & Gas Production
2011-07-15,26.260299174389665,26.559001322481365,25.872622537344604,25.974308013916016,370400,0.0,0,EC,Energy,Oil & Gas Production
2011-07-18,25.91076114500851,26.387412374848164,25.764588392115837,26.349279403686523,487400,0.0,0,EC,Energy,Oil & Gas Production
2011-07-19,26.552650567307985,26.85770706538966,26.323857587653343,26.775089263916016,509500,0.0,0,EC,Energy,Oil & Gas Production
2011-07-20,26.864059365625643,26.88312463601126,26.616201153120013,26.660688400268555,219200,0.0,0,EC,Energy,Oil & Gas Production
2011-07-21,26.88312604142188,26.94668098665174,26.565358588392368,26.844995498657227,298300,0.0,0,EC,Energy,Oil & Gas Production
2011-07-22,26.88948076096298,26.991166241442798,26.660687823790113,26.92125701904297,342000,0.0,0,EC,Energy,Oil & Gas Production
2011-07-25,26.73059899821993,27.64576838936951,26.73059899821993,27.219961166381836,1092400,0.0,0,EC,Energy,Oil & Gas Production
2011-07-26,27.16276369609343,27.200894239903064,26.86406150626019,26.991168975830078,339100,0.0,0,EC,Energy,Oil & Gas Production
2011-07-27,26.914900312803116,27.150049956215835,26.870413066616514,26.92125701904297,455300,0.0,0,EC,Energy,Oil & Gas Production
2011-07-28,26.864062088122935,27.09920933607774,26.85770538110142,27.010234832763672,453400,0.0,0,EC,Energy,Oil & Gas Production
2011-07-29,26.844994594830712,26.9911673273781,26.60984494195722,26.851348876953125,379000,0.0,0,EC,Energy,Oil & Gas Production
2011-08-01,27.054722250734105,27.143696754595126,26.692467528229436,27.042011260986328,244600,0.0,0,EC,Energy,Oil & Gas Production
2011-08-02,26.92761448657438,27.111920199364885,26.597136029824526,26.603492736816406,293200,0.0,0,EC,Energy,Oil & Gas Production
2011-08-03,26.717888448546617,26.883126459970345,26.387410001325854,26.832284927368164,482300,0.0,0,EC,Energy,Oil & Gas Production
2011-08-04,26.53358298760503,26.55264825946133,25.987022566906724,26.018798828125,715100,0.0,0,EC,Energy,Oil & Gas Production
2011-08-05,26.28572507869009,26.28572507869009,25.421397186451017,25.993379592895508,862600,0.0,0,EC,Energy,Oil & Gas Production
2011-08-08,25.395973960699727,25.535792414160845,24.84941356012252,24.982877731323242,1240700,0.0,0,EC,Energy,Oil & Gas Production
2011-08-09,24.90025887632632,26.31114720380716,24.69688789165545,26.304790496826172,855900,0.0,0,EC,Energy,Oil & Gas Production
2011-08-10,26.069643718966706,26.279368990014955,25.61205778304556,25.732810974121094,514500,0.0,0,EC,Energy,Oil & Gas Production
2011-08-11,26.01244155478566,26.38740721254468,25.720096106193353,26.184036254882812,674200,0.0,0,EC,Energy,Oil & Gas Production
2011-08-12,26.46367510851715,26.686113797140884,26.20946258142732,26.57807159423828,405200,0.0,0,EC,Energy,Oil & Gas Production
2011-08-15,26.66068800062082,27.302577145837144,26.495447578511953,27.232667922973633,251300,0.0,0,EC,Energy,Oil & Gas Production
2011-08-16,27.181829857654886,27.181829857654886,26.38105447021667,26.590782165527344,446500,0.0,0,EC,Energy,Oil & Gas Production
