Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
2011-04-18,9.00085347344565,9.00085347344565,8.868198746449085,8.88785171508789,133000,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,-0.012554560374873,-0.003628455178874,-0.0048083855395754
2011-04-19,8.902590143029625,8.971373649022393,8.814153671264648,8.814153671264648,88000,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,-0.0099337912162809,-0.0006831334749573,-0.0005181691464236
2011-04-20,8.93698257957334,8.971374335200187,8.882937856671123,8.9615478515625,107800,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,0.0027487210331265,0.0061551768496147,0.0007132681487319
2011-04-21,9.020505993768824,9.020505993768824,8.90750330392213,8.97137451171875,72700,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,-0.0054466436898343,0.0015760523858006,0.0034894370581753
2011-04-25,8.92224329431988,8.981201261949792,8.848546537611316,8.932069778442383,95100,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,0.0011013468024076,-0.0012788586041826,-0.0032798676589236
2011-04-26,8.99593916950043,9.064723614512536,8.9468076908075,9.04507064819336,153200,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,0.0054615174432819,0.002843054027998,0.0104270176058164
2011-04-27,9.020505976403388,9.08928948887803,9.020505976403388,9.079463005065918,84000,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,0.0065358893189311,0.0108992524930265,0.015028624616503
2011-04-28,9.079464492146876,9.079464492146876,9.025420696538834,9.054899215698242,113800,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,-0.0027055864880446,0.0041588334160542,-0.0003109675838412
2011-04-29,9.025419394812236,9.054897909719989,8.986114395900204,9.035244941711426,112000,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,0.0010886526674691,0.0004657641113925,-0.0067332395215319
2011-05-02,9.0892895068395,9.0892895068395,8.917329788208008,8.917329788208008,126500,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,-0.018918939538904,-0.0079470063797215,-0.0143008726859711
2011-05-03,8.93698275541522,9.01559275185331,8.892764515280662,8.97137451171875,115200,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,0.0038482513891716,0.0062049276793984,0.0076446914989747
2011-05-04,9.000852849008188,9.035244604635034,8.941895821392185,8.9615478515625,99000,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,-0.0043668081353001,0.0014754585591999,0.0042397216264408
2011-05-05,9.040158627188326,9.113855386625527,8.941896593640438,9.005766868591309,157500,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,-0.0038043313193182,-0.0094162613608209,-0.0127246487843011
2011-05-06,9.09420212688629,9.162985634793383,9.010678894239811,9.04507064819336,113000,0.0,0,CNSL,Public Utilities,Telecommunications Equipment,-0.0054025056852075,-0.0038755951520854,-0.0077431653147414
