,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
0,2011-04-18,17.203277820877812,17.29668383127753,17.087893833208224,17.263717651367188,1228500,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.003513274105009578,0.02566379673204488,-0.0022993589091155437
1,2011-04-19,17.280201461931885,17.340641292192572,17.08789376855094,17.16481590270996,887200,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.006677327198766576,-0.004743791110490417,-0.006620643036581887
2,2011-04-20,17.302181016189618,17.362620851959313,17.2032793238402,17.241741180419922,751300,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.003493191737685692,-0.0052019865602563956,-0.010726305936804263
3,2011-04-21,17.318663144040876,17.505475162289294,17.307673369561545,17.450531005859375,1583500,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.007614205595532526,0.01004878988994171,0.0068140182173479225
4,2011-04-25,17.40657422161985,17.576902356019012,17.37360647174334,17.565914154052734,1197700,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.009154008732802655,0.003388161498514934,0.005173293314038832
5,2011-04-26,17.5659160007825,17.736245725077506,17.291190486888397,17.46701431274414,1500000,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.005630317714940369,-0.006401629612668074,-0.0005315557968316437
6,2011-04-27,17.52745804255393,17.758227651288408,17.467018195981883,17.576908111572266,1453900,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.002821291535730813,0.008153837957493264,0.005688219035110274
7,2011-04-28,17.582394429206847,17.846130086266843,17.56041645778518,17.774702072143555,1446000,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.010937511594965567,0.009863839540960114,0.01293551679414404
8,2011-04-29,17.719756920960226,17.97250438633926,17.670306876686436,17.917558670043945,970500,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.011162780052007668,-0.004523353419408276,-0.0030452778305422637
9,2011-05-02,17.96151921951428,17.98349719726972,17.64833342949651,17.703277587890625,938100,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.01437749382263212,-0.010591447281218826,-0.01588389508002681
10,2011-05-03,17.63734278837412,17.818662274942795,17.527452904994117,17.80767250061035,847200,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.009657334116594168,0.0015248784790433667,0.00806342718676074
11,2011-05-04,17.802178601742146,17.802178601742146,17.57140905802723,17.60987091064453,989700,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.010802480718780946,-0.011490884018771746,-0.012399689951632072
12,2011-05-05,17.57140899130085,17.68129887551234,17.510969161987305,17.510969161987305,984000,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.00343966891576349,-0.0022907122074288175,0.0029088657795153295
13,2011-05-06,17.664815066964476,17.79118882728481,17.565914956793016,17.60987091064453,593400,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.0031103725746156954,-0.01112686367686587,-0.00606280801199805
14,2011-05-09,17.598877077967163,17.769206752861777,17.46151514685343,17.70876693725586,954900,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.006244140396109262,0.009414569979705018,-2.8229082902543486e-05
15,2011-05-10,17.675802345851903,17.85162613643417,17.642834599123386,17.78569221496582,817500,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.006216966390762239,0.007268476850367253,0.006217784308107067
16,2011-05-11,17.75272881467351,17.824156847763362,17.554925447366493,17.681299209594727,748800,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.0040235845330856175,-0.0056204368507676,-0.004266284798549103
17,2011-05-12,17.62635622588216,18.005475965817006,17.538444310999353,17.994487762451172,804000,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.02088528859007495,0.007769682815223168,0.015979881865513714
18,2011-05-13,17.967016611506804,17.994490267724466,17.631852782350357,17.719764709472656,926700,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.013761433374297498,-0.014299524233887232,-0.009122242797502676
19,2011-05-16,17.631848357923346,17.91206794830641,17.57690263126502,17.88459587097168,876000,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.0143347145414142,0.0015810806761325273,0.005972164801675526
20,2011-05-17,17.829648162611388,17.835142263069912,17.68129644631043,17.78569221496582,864700,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.0024653289422582655,0.0025825583763531704,0.002490657074209112
21,2011-05-18,17.846134058191502,18.148331625495143,17.79668400448403,18.142837524414062,920400,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.01662564369712168,0.012056401596480514,0.01134495942454459
22,2011-05-19,18.159320027817923,18.225253957484263,18.05492424618233,18.11536407470703,1011400,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.002420572633972894,-0.003441881624638904,-0.004090065379644923
23,2011-05-20,18.104375672868755,18.241737631829007,18.02745196977814,18.142837524414062,1059400,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.0021244505880943466,-0.008332853184066655,0.002632806064469114
24,2011-05-23,17.977996535866367,17.977996535866367,17.8351389465886,17.90656852722168,1464400,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.003973079453107456,-0.0011785771987203265,-0.005796649352346009
25,2011-05-24,17.89558528624796,17.90107938768958,17.697783486449005,17.703277587890625,1047100,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.010746097167613551,-0.005660182823676274,-0.0040557458663866815
26,2011-05-25,17.67580564516145,17.708771826054644,17.521959799685593,17.653827667236328,1440600,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.001243393278152395,-3.2796672511065325e-05,-0.0027803999265673084
27,2011-05-26,17.60987484469661,17.85712674735032,17.532951122277215,17.818666458129883,1095700,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.011856507514938608,0.009546796163661298,0.010163412882687172
28,2011-05-27,17.87909787693683,18.03843936316883,17.829647829755903,18.021955490112305,810400,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.00799020253475738,0.005636823908146441,0.006389894713215201
29,2011-05-31,18.14833149276345,18.20327564715016,18.016463635848726,18.19228744506836,1913100,0.0,0.0,WRB,Finance,Property-Casualty Insurers,0.0024220382089910754,0.0016476080997654431,-0.0002493585535102635
30,2011-06-01,18.16481603910329,18.263716149449472,17.862618462842995,17.868112564086914,1299900,0.0,0.0,WRB,Finance,Property-Casualty Insurers,-0.016333965308410706,-0.017104367801877064,-0.011187840211766479
